Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %,Average Stock Price
SKFINDIA.NS,2022-09-01,17.0,31.52,864.0,0.0,156.0,10.0,207.0,25.0,4559.8920032132055
SKFINDIA.NS,2022-12-01,17.0,23.6,893.0,0.0,117.0,13.0,180.0,35.0,4418.260811941965
SKFINDIA.NS,2023-03-01,17.0,24.87,928.0,0.0,123.0,20.0,170.0,28.0,4156.726338704427
SKFINDIA.NS,2023-06-01,18.0,31.24,947.0,0.0,154.0,23.0,207.0,26.0,4900.58243560791
SKFINDIA.NS,2023-09-01,19.0,18.2,1001.0,0.0,90.0,18.0,122.0,26.0,4906.9945882161455
SKFINDIA.NS,2023-12-01,19.0,26.73,920.0,0.0,132.0,24.0,177.0,25.0,4479.7941028225805
SKFINDIA.NS,2024-03-01,19.0,35.44,990.0,0.0,175.0,35.0,230.0,24.0,4687.992042670816
SKFINDIA.NS,2024-06-01,20.0,32.15,1013.0,0.0,159.0,40.0,214.0,26.0,5801.348987210182
SKFINDIA.NS,2024-09-01,20.0,19.05,1121.0,0.0,94.0,23.0,127.0,26.0,5183.465654926916
SKFINDIA.NS,2024-12-01,21.0,22.15,1135.0,0.0,110.0,48.0,147.0,26.0,4280.580543518066
SKFINDIA.NS,2025-03-01,22.0,41.12,929.0,0.0,203.0,13.0,276.0,26.0,3985.1907400357522
SKFINDIA.NS,2025-06-01,23.0,23.91,1116.0,0.0,118.0,15.0,160.0,26.0,4724.9755783081055
SOBHA.NS,2022-06-01,15.0,0.43,492.0,61.0,5.0,12.0,8.0,46.0,617.1724369109623
SOBHA.NS,2022-09-01,18.0,1.79,575.0,63.0,19.0,21.0,34.0,44.0,645.6273724955897
SOBHA.NS,2022-12-01,17.0,2.97,779.0,66.0,32.0,30.0,35.0,9.0,583.6788572281126
SOBHA.NS,2023-03-01,18.0,4.54,1094.0,61.0,49.0,30.0,67.0,27.0,488.82725219726564
SOBHA.NS,2023-06-01,18.0,1.13,843.0,61.0,12.0,31.0,17.0,30.0,564.7168798446655
SOBHA.NS,2023-09-01,19.0,1.4,666.0,64.0,15.0,32.0,25.0,39.0,740.2525756835937
SOBHA.NS,2023-12-01,20.0,1.41,611.0,61.0,15.0,29.0,21.0,29.0,1252.8509895570817
SOBHA.NS,2024-03-01,21.0,0.66,701.0,59.0,7.0,28.0,11.0,36.0,1630.2288714909957
SOBHA.NS,2024-06-01,20.0,0.57,584.0,54.0,6.0,29.0,11.0,45.0,1867.834945186492
SOBHA.NS,2024-09-01,23.0,2.44,856.0,49.0,26.0,32.0,36.0,28.0,1713.2221226846018
SOBHA.NS,2024-12-01,23.0,2.03,1157.0,47.0,22.0,33.0,29.0,26.0,1394.5270042419434
SOBHA.NS,2025-03-01,23.0,3.82,1147.0,45.0,41.0,30.0,56.0,27.0,1259.3287229376324
SOBHA.NS,2025-06-01,24.0,1.27,828.0,31.0,14.0,49.0,19.0,27.0,1550.206090927124
SOLARINDS.NS,2022-06-01,31.0,18.81,1333.0,14.0,183.0,9.0,247.0,26.0,2877.8681136842756
SOLARINDS.NS,2022-09-01,30.0,19.49,1268.0,19.0,189.0,4.0,254.0,26.0,3808.8858327557964
SOLARINDS.NS,2022-12-01,32.0,22.61,1462.0,25.0,219.0,7.0,299.0,27.0,4067.585212828621
SOLARINDS.NS,2023-03-01,35.0,22.78,1571.0,31.0,221.0,11.0,302.0,27.0,3779.590714518229
SOLARINDS.NS,2023-06-01,34.0,21.82,1359.0,25.0,202.0,8.0,272.0,26.0,3938.218521118164
SOLARINDS.NS,2023-09-01,34.0,22.12,1012.0,25.0,209.0,8.0,285.0,27.0,5385.090462239584
SOLARINDS.NS,2023-12-01,39.0,22.47,1074.0,28.0,222.0,11.0,299.0,26.0,6686.012057396673
SOLARINDS.NS,2024-03-01,37.0,25.98,1257.0,32.0,243.0,20.0,305.0,21.0,8667.15642379502
SOLARINDS.NS,2024-06-01,40.0,31.66,1235.0,27.0,301.0,26.0,408.0,26.0,10495.633946572581
SOLARINDS.NS,2024-09-01,44.0,31.59,1271.0,30.0,304.0,36.0,407.0,25.0,10760.633363785282
SOLARINDS.NS,2024-12-01,47.0,34.8,1447.0,31.0,338.0,10.0,459.0,26.0,9668.071029663086
SOLARINDS.NS,2025-03-01,50.0,35.61,1629.0,29.0,346.0,7.0,464.0,25.0,12206.678479210805
SOLARINDS.NS,2025-06-01,56.0,37.43,1620.0,27.0,353.0,29.0,481.0,27.0,15673.30680847168
SONACOMS.NS,2022-06-01,40.0,1.3,447.0,3.0,76.0,6.0,101.0,25.0,555.0747564406622
SONACOMS.NS,2022-09-01,43.0,1.58,492.0,4.0,93.0,7.0,121.0,24.0,468.3324058286605
SONACOMS.NS,2022-12-01,47.0,1.83,499.0,5.0,107.0,13.0,137.0,22.0,435.4445330907428
SONACOMS.NS,2023-03-01,48.0,2.05,543.0,5.0,120.0,3.0,150.0,20.0,463.19716084798176
SONACOMS.NS,2023-06-01,51.0,1.91,529.0,5.0,112.0,3.0,150.0,25.0,542.0479884147644
SONACOMS.NS,2023-09-01,53.0,2.12,567.0,6.0,124.0,4.0,164.0,24.0,562.04290822347
SONACOMS.NS,2023-12-01,56.0,2.26,549.0,7.0,134.0,-0.0,169.0,21.0,599.2349696005545
SONACOMS.NS,2024-03-01,60.0,2.54,637.0,7.0,148.0,9.0,189.0,21.0,643.3116868875794
SONACOMS.NS,2024-06-01,61.0,2.42,642.0,9.0,142.0,9.0,189.0,25.0,669.1382525044103
SONACOMS.NS,2024-09-01,63.0,2.32,670.0,11.0,144.0,13.0,192.0,25.0,691.2313252110636
SONACOMS.NS,2024-12-01,67.0,2.43,634.0,6.0,151.0,41.0,203.0,26.0,561.5491247177124
SONACOMS.NS,2025-03-01,65.0,2.64,633.0,5.0,164.0,53.0,215.0,24.0,490.32652360301904
SONACOMS.NS,2025-06-01,67.0,2.01,648.0,5.0,122.0,32.0,165.0,26.0,472.1357831954956
SONATSOFTW.NS,2022-06-01,13.0,3.84,1637.0,4.0,108.0,18.0,143.0,25.0,244.6702861483135
SONATSOFTW.NS,2022-09-01,14.0,4.02,1341.0,4.0,113.0,11.0,148.0,24.0,254.38286861296623
SONATSOFTW.NS,2022-12-01,14.0,4.2,2105.0,4.0,118.0,17.0,155.0,24.0,292.9204954117063
SONATSOFTW.NS,2023-03-01,19.0,4.06,1762.0,7.0,114.0,25.0,150.0,24.0,411.66927235921224
SONATSOFTW.NS,2023-06-01,31.0,4.28,1837.0,21.0,120.0,28.0,154.0,22.0,495.3281226158142
SONATSOFTW.NS,2023-09-01,33.0,4.43,1715.0,21.0,124.0,23.0,167.0,25.0,563.673415629069
SONATSOFTW.NS,2023-12-01,34.0,-1.65,2286.0,22.0,-46.0,-155.0,-3.0,1389.0,746.5529164960308
SONATSOFTW.NS,2024-03-01,34.0,3.94,2047.0,22.0,110.0,55.0,144.0,23.0,655.8889822232521
SONATSOFTW.NS,2024-06-01,33.0,3.77,2351.0,20.0,106.0,19.0,142.0,25.0,615.0385599443989
SONATSOFTW.NS,2024-09-01,33.0,3.8,1993.0,19.0,106.0,19.0,144.0,26.0,610.0109065886467
SONATSOFTW.NS,2024-12-01,32.0,3.74,2679.0,16.0,105.0,21.0,137.0,23.0,554.2603216171265
SONATSOFTW.NS,2025-03-01,23.0,3.83,2445.0,10.0,108.0,11.0,151.0,29.0,363.19663923877783
SONATSOFTW.NS,2025-06-01,26.0,3.9,2806.0,5.0,109.0,24.0,153.0,28.0,395.8987216949463
SRF.NS,2022-06-01,131.0,20.51,2900.0,32.0,608.0,10.0,842.0,28.0,2301.407738095238
SRF.NS,2022-09-01,139.0,16.23,2959.0,44.0,481.0,33.0,618.0,22.0,2494.6411054057457
SRF.NS,2022-12-01,151.0,17.24,2636.0,62.0,511.0,10.0,631.0,19.0,2241.2689770895336
SRF.NS,2023-03-01,155.0,18.97,2846.0,66.0,562.0,22.0,733.0,23.0,2413.2805135091144
SRF.NS,2023-06-01,157.0,12.12,2642.0,66.0,359.0,12.0,486.0,26.0,2288.422351837158
SRF.NS,2023-09-01,161.0,10.15,2551.0,79.0,301.0,29.0,415.0,27.0,2289.1295369466147
SRF.NS,2023-12-01,169.0,8.55,2487.0,67.0,253.0,19.0,348.0,27.0,2363.118896484375
SRF.NS,2024-03-01,186.0,14.24,2874.0,90.0,422.0,23.0,443.0,5.0,2451.2562400688557
SRF.NS,2024-06-01,188.0,8.51,2861.0,97.0,252.0,25.0,344.0,27.0,2432.475991525958
SRF.NS,2024-09-01,194.0,6.79,2886.0,94.0,201.0,33.0,284.0,29.0,2344.0068753150204
SRF.NS,2024-12-01,194.0,9.14,2872.0,96.0,271.0,40.0,369.0,26.0,2536.3684425354004
SRF.NS,2025-03-01,195.0,17.75,3356.0,89.0,526.0,34.0,707.0,26.0,2934.37111857786
SRF.NS,2025-06-01,203.0,14.58,2989.0,80.0,432.0,29.0,576.0,25.0,3058.4922828674316
STAR.NS,2022-06-01,60.0,-15.13,936.0,55.0,-135.0,-52.0,-163.0,-17.0,330.8741716657366
STAR.NS,2022-09-01,62.0,2.53,844.0,68.0,19.0,57.0,-20.0,-197.0,319.0249525500882
STAR.NS,2022-12-01,60.0,-8.86,892.0,58.0,-82.0,68.0,-78.0,5.0,328.642826140873
STAR.NS,2023-03-01,61.0,-1.06,871.0,81.0,-14.0,20.0,-7.0,106.0,319.7584721883138
STAR.NS,2023-06-01,60.0,-0.79,796.0,76.0,-9.0,3.0,0.0,3025.0,424.7431378364563
STAR.NS,2023-09-01,60.0,-14.54,889.0,79.0,-149.0,-129.0,-157.0,-5.0,487.0242980957031
STAR.NS,2023-12-01,49.0,5.4,876.0,70.0,54.0,60.0,70.0,23.0,672.0664874661353
STAR.NS,2024-03-01,48.0,1.98,874.0,71.0,10.0,-27.0,23.0,55.0,827.9168059785487
STAR.NS,2024-06-01,47.0,364.69,866.0,73.0,3350.0,3299.0,3369.0,1.0,1032.68945804719
STAR.NS,2024-09-01,48.0,7.81,983.0,74.0,72.0,25.0,86.0,16.0,1455.7244203629032
STAR.NS,2024-12-01,48.0,9.54,943.0,52.0,90.0,4.0,114.0,21.0,715.9717864990234
STAR.NS,2025-03-01,49.0,8.91,973.0,50.0,86.0,-12.0,106.0,20.0,654.2876897262314
STAR.NS,2025-06-01,49.0,10.8,902.0,47.0,106.0,0.0,122.0,13.0,861.622799873352
SUMICHEM.NS,2022-06-01,11.0,2.77,798.0,1.0,138.0,5.0,180.0,23.0,450.898928687686
SUMICHEM.NS,2022-09-01,15.0,4.04,843.0,1.0,201.0,11.0,272.0,26.0,482.9918646043347
SUMICHEM.NS,2022-12-01,11.0,1.81,633.0,1.0,90.0,13.0,121.0,25.0,459.34122188507564
SUMICHEM.NS,2023-03-01,14.0,1.45,571.0,1.0,72.0,16.0,82.0,12.0,409.6565892537435
SUMICHEM.NS,2023-06-01,14.0,1.24,644.0,1.0,62.0,18.0,83.0,26.0,410.27405548095703
SUMICHEM.NS,2023-09-01,16.0,2.87,716.0,1.0,143.0,25.0,196.0,27.0,402.5185953776042
SUMICHEM.NS,2023-12-01,16.0,1.1,476.0,1.0,55.0,27.0,75.0,27.0,393.3264657297442
SUMICHEM.NS,2024-03-01,17.0,2.2,534.0,1.0,110.0,27.0,149.0,26.0,387.7869754080045
SUMICHEM.NS,2024-06-01,15.0,2.54,678.0,1.0,127.0,26.0,171.0,26.0,502.29949508174775
SUMICHEM.NS,2024-09-01,16.0,3.85,743.0,1.0,193.0,31.0,260.0,26.0,546.7045253630607
SUMICHEM.NS,2024-12-01,19.0,1.74,536.0,2.0,87.0,31.0,117.0,25.0,508.3999104499817
SUMICHEM.NS,2025-03-01,16.0,2.0,560.0,2.0,100.0,32.0,133.0,25.0,522.627268645723
SUMICHEM.NS,2025-06-01,16.0,3.57,838.0,2.0,178.0,39.0,241.0,26.0,556.725567817688
SUNPHARMA.NS,2022-06-01,588.0,8.59,7877.0,14.0,2093.0,2.0,2285.0,8.0,839.2624753921751
SUNPHARMA.NS,2022-09-01,610.0,9.43,7996.0,19.0,2256.0,85.0,2412.0,6.0,935.7877226798765
SUNPHARMA.NS,2022-12-01,660.0,9.03,8237.0,46.0,2181.0,174.0,2471.0,11.0,982.3574596586682
SUNPHARMA.NS,2023-03-01,672.0,8.27,8129.0,93.0,1983.0,202.0,2240.0,10.0,948.8882008870443
SUNPHARMA.NS,2023-06-01,651.0,8.43,8609.0,81.0,2006.0,-118.0,2481.0,19.0,1050.483160018921
SUNPHARMA.NS,2023-09-01,633.0,9.9,9013.0,49.0,2385.0,294.0,2791.0,14.0,1127.1932576497395
SUNPHARMA.NS,2023-12-01,622.0,10.52,8904.0,35.0,2561.0,180.0,3000.0,14.0,1344.2413113501764
SUNPHARMA.NS,2024-03-01,650.0,11.06,8948.0,74.0,2659.0,504.0,2816.0,5.0,1526.5140091201006
SUNPHARMA.NS,2024-06-01,655.0,11.82,9045.0,62.0,2861.0,533.0,3424.0,16.0,1604.1765786447834
SUNPHARMA.NS,2024-09-01,626.0,12.67,9352.0,69.0,3037.0,354.0,3598.0,16.0,1830.5260383852067
SUNPHARMA.NS,2024-12-01,631.0,12.1,9666.0,52.0,2913.0,149.0,3476.0,16.0,1759.2008533477783
SUNPHARMA.NS,2025-03-01,664.0,8.96,9243.0,49.0,2154.0,251.0,3254.0,34.0,1713.6875910354872
SUNPHARMA.NS,2025-06-01,701.0,9.5,9550.0,75.0,2293.0,-354.0,3173.0,27.0,1660.5283317565918
SUNTECK.NS,2022-06-01,2.0,1.7,98.0,20.0,25.0,8.0,31.0,20.0,481.68042428152904
SUNTECK.NS,2022-09-01,2.0,0.16,71.0,18.0,2.0,11.0,1.0,-80.0,410.1971248503654
SUNTECK.NS,2022-12-01,2.0,0.14,71.0,20.0,2.0,10.0,6.0,67.0,347.00846015082465
SUNTECK.NS,2023-03-01,3.0,-1.91,60.0,29.0,-28.0,8.0,-34.0,-18.0,297.1267954508464
SUNTECK.NS,2023-06-01,2.0,-0.46,79.0,17.0,-7.0,18.0,-9.0,-29.0,329.11819791793823
SUNTECK.NS,2023-09-01,2.0,-0.95,39.0,16.0,-14.0,12.0,-20.0,-31.0,439.6138758341471
SUNTECK.NS,2023-12-01,2.0,-0.66,57.0,17.0,-10.0,19.0,-15.0,-36.0,463.17354706794987
SUNTECK.NS,2024-03-01,3.0,6.92,274.0,18.0,101.0,8.0,140.0,28.0,431.6146586789923
SUNTECK.NS,2024-06-01,3.0,1.56,285.0,10.0,23.0,12.0,30.0,24.0,571.5048586937689
SUNTECK.NS,2024-09-01,4.0,2.36,132.0,10.0,35.0,13.0,37.0,6.0,555.7862790015436
SUNTECK.NS,2024-12-01,3.0,2.9,113.0,9.0,43.0,13.0,49.0,14.0,475.35468769073486
SUNTECK.NS,2025-03-01,3.0,3.44,137.0,12.0,50.0,13.0,67.0,25.0,394.97627077264303
SUNTECK.NS,2025-06-01,3.0,2.28,141.0,15.0,33.0,13.0,43.0,22.0,420.8781261444092
SUNTV.NS,2022-06-01,213.0,12.53,450.0,2.0,494.0,104.0,658.0,25.0,409.5725368923611
SUNTV.NS,2022-09-01,80.0,10.34,289.0,3.0,407.0,89.0,544.0,25.0,477.7748280186807
SUNTV.NS,2022-12-01,114.0,10.78,303.0,2.0,425.0,100.0,569.0,25.0,442.74366348508806
SUNTV.NS,2023-03-01,80.0,9.65,343.0,2.0,380.0,91.0,507.0,25.0,406.3352625528971
SUNTV.NS,2023-06-01,90.0,15.02,552.0,3.0,592.0,122.0,827.0,28.0,474.6330518722534
SUNTV.NS,2023-09-01,219.0,11.79,321.0,2.0,465.0,112.0,619.0,25.0,604.8015065511067
SUNTV.NS,2023-12-01,115.0,11.52,334.0,2.0,454.0,140.0,612.0,26.0,642.0804974955897
SUNTV.NS,2024-03-01,108.0,10.52,438.0,2.0,415.0,142.0,555.0,25.0,609.5592620332362
SUNTV.NS,2024-06-01,113.0,14.19,595.0,2.0,560.0,149.0,753.0,26.0,774.9926649524319
SUNTV.NS,2024-09-01,196.0,10.38,394.0,4.0,409.0,172.0,513.0,20.0,761.4710230673513
SUNTV.NS,2024-12-01,113.0,9.21,383.0,4.0,363.0,146.0,474.0,23.0,650.4178247451782
SUNTV.NS,2025-03-01,118.0,9.41,527.0,4.0,371.0,184.0,477.0,22.0,619.2578849145922
SUNTV.NS,2025-06-01,108.0,13.43,674.0,4.0,529.0,189.0,694.0,24.0,582.6707181930542
SUPREMEIND.NS,2022-06-01,62.0,16.84,1937.0,2.0,214.0,63.0,268.0,20.0,1794.5392116970486
SUPREMEIND.NS,2022-09-01,65.0,6.46,1939.0,1.0,82.0,24.0,105.0,22.0,2105.061980216734
SUPREMEIND.NS,2022-12-01,65.0,16.53,2007.0,1.0,210.0,36.0,273.0,23.0,2470.4458124069943
SUPREMEIND.NS,2023-03-01,72.0,28.3,2118.0,4.0,359.0,61.0,465.0,23.0,2624.6777140299478
SUPREMEIND.NS,2023-06-01,72.0,16.97,2047.0,2.0,216.0,36.0,283.0,24.0,3453.8114471435547
SUPREMEIND.NS,2023-09-01,72.0,19.14,1952.0,2.0,243.0,37.0,319.0,24.0,4217.420922851563
SUPREMEIND.NS,2023-12-01,77.0,20.17,2070.0,5.0,256.0,42.0,338.0,24.0,4211.57662077873
SUPREMEIND.NS,2024-03-01,77.0,27.93,2517.0,8.0,355.0,59.0,465.0,24.0,4519.03848732124
SUPREMEIND.NS,2024-06-01,86.0,21.52,2249.0,3.0,273.0,59.0,357.0,23.0,5575.152194115423
SUPREMEIND.NS,2024-09-01,90.0,16.26,1954.0,3.0,207.0,43.0,270.0,23.0,4923.8982091103835
SUPREMEIND.NS,2024-12-01,91.0,14.72,2201.0,3.0,187.0,31.0,245.0,24.0,4255.091449737549
SUPREMEIND.NS,2025-03-01,91.0,23.14,2611.0,3.0,294.0,45.0,367.0,20.0,3508.6723425913665
SUPREMEIND.NS,2025-06-01,93.0,15.93,2290.0,3.0,202.0,42.0,265.0,24.0,4336.380081176758
SYNGENE.NS,2022-06-01,86.0,1.84,472.0,9.0,74.0,16.0,93.0,20.0,567.7961193266369
SYNGENE.NS,2022-09-01,90.0,2.54,552.0,12.0,102.0,15.0,130.0,22.0,582.7646425308719
SYNGENE.NS,2022-12-01,95.0,2.73,555.0,14.0,110.0,17.0,140.0,22.0,580.2943706209697
SYNGENE.NS,2023-03-01,96.0,4.45,680.0,10.0,179.0,23.0,231.0,23.0,633.0032725016276
SYNGENE.NS,2023-06-01,102.0,2.32,596.0,10.0,93.0,24.0,123.0,24.0,767.5866641998291
SYNGENE.NS,2023-09-01,105.0,2.9,656.0,13.0,116.0,14.0,151.0,23.0,755.3798909505208
SYNGENE.NS,2023-12-01,108.0,2.77,622.0,11.0,112.0,26.0,138.0,19.0,720.0388636435232
SYNGENE.NS,2024-03-01,111.0,4.69,600.0,13.0,189.0,16.0,209.0,10.0,691.4616616459216
SYNGENE.NS,2024-06-01,107.0,1.88,620.0,12.0,76.0,50.0,101.0,25.0,761.3606528005292
SYNGENE.NS,2024-09-01,111.0,2.64,646.0,13.0,106.0,16.0,137.0,23.0,883.4501214796497
SYNGENE.NS,2024-12-01,109.0,3.26,660.0,12.0,131.0,18.0,181.0,27.0,805.7028369903564
SYNGENE.NS,2025-03-01,106.0,4.55,674.0,16.0,183.0,19.0,240.0,24.0,671.7673484672935
SYNGENE.NS,2025-06-01,111.0,2.15,668.0,12.0,87.0,18.0,101.0,14.0,657.6683216094971
TANLA.NS,2022-06-01,9.0,7.4,669.0,0.0,100.0,4.0,126.0,20.0,898.7274063352554
TANLA.NS,2022-09-01,10.0,8.14,712.0,0.0,110.0,11.0,140.0,21.0,744.4115502142137
TANLA.NS,2022-12-01,12.0,8.58,718.0,0.0,117.0,6.0,145.0,20.0,668.5513034396702
TANLA.NS,2023-03-01,15.0,8.95,667.0,0.0,120.0,5.0,156.0,23.0,619.2504130045573
TANLA.NS,2023-06-01,16.0,10.07,729.0,1.0,135.0,5.0,170.0,20.0,1008.4844179153442
TANLA.NS,2023-09-01,23.0,10.6,812.0,2.0,143.0,6.0,179.0,20.0,961.3976155598958
TANLA.NS,2023-12-01,23.0,10.42,810.0,2.0,140.0,5.0,173.0,19.0,1009.192141625189
TANLA.NS,2024-03-01,23.0,9.69,845.0,2.0,130.0,26.0,162.0,20.0,877.1063697944253
TANLA.NS,2024-06-01,23.0,10.5,814.0,2.0,141.0,10.0,174.0,19.0,918.7638352917087
TANLA.NS,2024-09-01,23.0,9.68,825.0,2.0,130.0,10.0,161.0,19.0,808.517831125567
TANLA.NS,2024-12-01,25.0,8.8,837.0,1.0,119.0,9.0,147.0,19.0,612.0348482131958
TANLA.NS,2025-03-01,27.0,8.72,861.0,1.0,117.0,11.0,146.0,20.0,494.1099387993247
TANLA.NS,2025-06-01,27.0,8.8,877.0,1.0,118.0,12.0,147.0,20.0,639.0921878814697
TATACHEM.NS,2022-06-01,213.0,23.12,2980.0,80.0,637.0,71.0,793.0,20.0,883.0237814282614
TATACHEM.NS,2022-09-01,218.0,24.65,3319.0,86.0,680.0,102.0,718.0,5.0,1065.3775546166205
TATACHEM.NS,2022-12-01,227.0,15.35,3317.0,107.0,425.0,30.0,527.0,19.0,942.7613050672743
TATACHEM.NS,2023-03-01,234.0,27.83,3442.0,133.0,692.0,86.0,684.0,-1.0,932.510855102539
TATACHEM.NS,2023-06-01,229.0,20.88,3175.0,123.0,587.0,67.0,758.0,23.0,977.0539150238037
TATACHEM.NS,2023-09-01,234.0,16.8,3191.0,145.0,495.0,187.0,615.0,20.0,983.8555898030598
TATACHEM.NS,2023-12-01,246.0,6.2,3188.0,132.0,194.0,98.0,262.0,26.0,999.1199941327495
TATACHEM.NS,2024-03-01,271.0,-33.36,3032.0,130.0,-841.0,-861.0,-819.0,3.0,1069.5953793283236
TATACHEM.NS,2024-06-01,273.0,5.89,3215.0,133.0,190.0,116.0,284.0,33.0,1062.440202282321
TATACHEM.NS,2024-09-01,277.0,7.61,3381.0,145.0,267.0,152.0,348.0,23.0,1076.2649221112652
TATACHEM.NS,2024-12-01,280.0,-2.08,3156.0,148.0,-21.0,-10.0,-4.0,425.0,970.9126482009888
TATACHEM.NS,2025-03-01,293.0,-2.2,3182.0,137.0,-49.0,29.0,-74.0,-34.0,829.921928793697
TATACHEM.NS,2025-06-01,280.0,9.89,3070.0,147.0,316.0,138.0,360.0,12.0,937.9046316146851
TATACONSUM.NS,2022-06-01,73.0,2.67,2870.0,16.0,277.0,11.0,379.0,27.0,749.0963890438989
TATACONSUM.NS,2022-09-01,73.0,3.43,2929.0,20.0,389.0,141.0,482.0,26.0,768.0087103074596
TATACONSUM.NS,2022-12-01,75.0,3.65,3021.0,24.0,364.0,128.0,482.0,23.0,739.6963258773561
TATACONSUM.NS,2023-03-01,83.0,2.78,3107.0,28.0,290.0,49.0,450.0,23.0,721.3483042399089
TATACONSUM.NS,2023-06-01,82.0,3.28,3196.0,26.0,338.0,53.0,489.0,27.0,831.3811140060425
TATACONSUM.NS,2023-09-01,94.0,3.51,3197.0,28.0,364.0,75.0,491.0,27.0,881.8805796305338
TATACONSUM.NS,2023-12-01,86.0,2.89,3232.0,33.0,302.0,-32.0,422.0,25.0,1071.563237344065
TATACONSUM.NS,2024-03-01,116.0,2.19,3297.0,43.0,212.0,-177.0,294.0,9.0,1113.5230588751324
TATACONSUM.NS,2024-06-01,148.0,2.93,3685.0,94.0,289.0,22.0,448.0,30.0,1149.1277544575353
TATACONSUM.NS,2024-09-01,149.0,3.68,3588.0,99.0,367.0,19.0,397.0,10.0,1075.083735312185
TATACONSUM.NS,2024-12-01,150.0,2.82,3879.0,58.0,282.0,45.0,402.0,25.0,960.6939668655396
TATACONSUM.NS,2025-03-01,153.0,3.49,3987.0,40.0,349.0,102.0,530.0,23.0,1062.6442136602886
TATACONSUM.NS,2025-06-01,149.0,3.38,4172.0,34.0,332.0,41.0,465.0,26.0,1085.9140720367432
TATAMOTORS.NS,2022-06-01,5841.0,-15.08,69522.0,2421.0,-4951.0,2381.0,-3468.0,44.0,433.5894804454985
TATAMOTORS.NS,2022-09-01,5897.0,-2.84,74039.0,2487.0,-898.0,1351.0,-1461.0,-31.0,416.03402759182836
TATAMOTORS.NS,2022-12-01,6072.0,8.91,77668.0,2676.0,3043.0,1130.0,3203.0,8.0,412.7359430222284
TATAMOTORS.NS,2023-03-01,7050.0,16.28,92818.0,2642.0,5496.0,1453.0,4875.0,-13.0,459.1783447265625
TATAMOTORS.NS,2023-06-01,6633.0,9.64,89019.0,2615.0,3301.0,895.0,4864.0,32.0,592.3564777374268
TATAMOTORS.NS,2023-09-01,6637.0,11.33,91362.0,2652.0,3832.0,1557.0,6035.0,36.0,635.683462524414
TATAMOTORS.NS,2023-12-01,6850.0,21.14,95159.0,2485.0,7145.0,1604.0,7687.0,7.0,812.9000549316406
TATAMOTORS.NS,2024-03-01,7143.0,52.37,102348.0,1645.0,17528.0,1412.0,9309.0,-88.0,973.6935331700212
TATAMOTORS.NS,2024-06-01,6565.0,31.63,91854.0,1471.0,10587.0,6553.0,13765.0,23.0,1018.3278542795489
TATAMOTORS.NS,2024-09-01,6005.0,9.08,89291.0,2034.0,3450.0,1647.0,5767.0,40.0,897.6483036164315
TATAMOTORS.NS,2024-12-01,5399.0,14.69,100185.0,1119.0,5485.0,1700.0,7605.0,28.0,732.4811515808105
TATAMOTORS.NS,2025-03-01,5295.0,23.01,102685.0,1076.0,8556.0,1057.0,11504.0,26.0,664.4028289277675
TATAMOTORS.NS,2025-06-01,5320.0,10.66,94183.0,938.0,4003.0,1595.0,5561.0,28.0,682.9614677429199
TATAPOWER.NS,2022-06-01,822.0,2.49,12812.0,1026.0,884.0,1227.0,1062.0,17.0,218.60635860382564
TATAPOWER.NS,2022-09-01,838.0,2.56,12270.0,1052.0,935.0,1502.0,1373.0,32.0,222.07726263230848
TATAPOWER.NS,2022-12-01,853.0,2.96,11810.0,1098.0,1052.0,1497.0,1864.0,44.0,205.32024613637773
TATAPOWER.NS,2023-03-01,926.0,2.43,10526.0,1196.0,939.0,1352.0,1158.0,19.0,198.10836537679037
TATAPOWER.NS,2023-06-01,893.0,3.04,12500.0,1221.0,1141.0,877.0,1476.0,23.0,225.33506441116333
TATAPOWER.NS,2023-09-01,926.0,2.74,12967.0,1182.0,1017.0,567.0,1231.0,17.0,253.36356150309246
TATAPOWER.NS,2023-12-01,926.0,2.98,12234.0,1094.0,1076.0,1092.0,1489.0,28.0,347.9019174883443
TATAPOWER.NS,2024-03-01,1041.0,2.8,13540.0,1136.0,1046.0,1407.0,1537.0,32.0,415.15737035719013
TATAPOWER.NS,2024-06-01,973.0,3.04,14232.0,1176.0,1189.0,578.0,1490.0,20.0,430.1166435980028
TATAPOWER.NS,2024-09-01,987.0,2.9,12427.0,1143.0,1093.0,632.0,1773.0,38.0,436.85874742077243
TATAPOWER.NS,2024-12-01,1041.0,3.23,12312.0,1170.0,1188.0,589.0,1457.0,18.0,376.8749051094055
TATAPOWER.NS,2025-03-01,1116.0,3.26,14028.0,1213.0,1306.0,861.0,1600.0,18.0,376.34607140492585
TATAPOWER.NS,2025-06-01,1161.0,3.32,14470.0,1279.0,1262.0,494.0,1619.0,22.0,395.03450775146484
TATASTEEL.NS,2022-06-01,2237.0,6.36,48457.0,1218.0,7714.0,388.0,11906.0,35.0,90.57949574788411
TATASTEEL.NS,2022-09-01,2348.0,1.24,53817.0,1519.0,1297.0,412.0,2605.0,50.0,96.21068511470672
TATASTEEL.NS,2022-12-01,2368.0,-1.82,53036.0,1768.0,-2502.0,491.0,403.0,721.0,105.86226690383185
