Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %
ATGL.NS,2025-06-01,56.0,1.5,1085.0,28.0,165.0,12.0,222.0,26.0
ATUL.NS,2022-06-01,47.0,55.74,1244.0,2.0,163.0,37.0,221.0,26.0
ATUL.NS,2022-09-01,49.0,51.13,1267.0,2.0,148.0,33.0,202.0,27.0
ATUL.NS,2022-12-01,50.0,35.61,1096.0,2.0,103.0,23.0,142.0,28.0
ATUL.NS,2023-03-01,51.0,31.7,1046.0,2.0,92.0,26.0,122.0,24.0
ATUL.NS,2023-06-01,52.0,35.02,1000.0,2.0,102.0,10.0,138.0,26.0
ATUL.NS,2023-09-01,54.0,30.6,1039.0,2.0,91.0,24.0,124.0,26.0
ATUL.NS,2023-12-01,61.0,24.04,986.0,2.0,72.0,17.0,105.0,32.0
ATUL.NS,2024-03-01,76.0,19.84,1065.0,5.0,59.0,16.0,83.0,29.0
ATUL.NS,2024-06-01,77.0,38.0,1099.0,5.0,112.0,16.0,158.0,29.0
ATUL.NS,2024-09-01,78.0,46.47,1150.0,9.0,140.0,35.0,191.0,27.0
ATUL.NS,2024-12-01,81.0,36.93,1193.0,4.0,117.0,19.0,158.0,26.0
ATUL.NS,2025-03-01,82.0,42.97,1229.0,5.0,130.0,50.0,186.0,30.0
ATUL.NS,2025-06-01,82.0,43.4,1242.0,5.0,132.0,28.0,177.0,25.0
AUROPHARMA.NS,2022-06-01,280.0,8.88,5303.0,15.0,520.0,41.0,679.0,23.0
AUROPHARMA.NS,2022-09-01,298.0,6.99,4950.0,25.0,410.0,57.0,523.0,22.0
AUROPHARMA.NS,2022-12-01,321.0,8.38,5453.0,45.0,491.0,93.0,680.0,28.0
AUROPHARMA.NS,2023-03-01,346.0,8.64,5477.0,56.0,506.0,135.0,730.0,31.0
AUROPHARMA.NS,2023-06-01,327.0,9.74,5702.0,57.0,570.0,47.0,812.0,30.0
AUROPHARMA.NS,2023-09-01,418.0,12.92,5846.0,68.0,752.0,188.0,1076.0,30.0
AUROPHARMA.NS,2023-12-01,423.0,15.98,5753.0,76.0,940.0,163.0,1262.0,26.0
AUROPHARMA.NS,2024-03-01,354.0,15.51,5920.0,89.0,907.0,14.0,1230.0,26.0
AUROPHARMA.NS,2024-06-01,404.0,15.69,5949.0,111.0,918.0,221.0,1324.0,31.0
AUROPHARMA.NS,2024-09-01,382.0,13.95,6230.0,113.0,817.0,136.0,1207.0,32.0
AUROPHARMA.NS,2024-12-01,419.0,14.44,6401.0,118.0,846.0,159.0,1200.0,30.0
AUROPHARMA.NS,2025-03-01,444.0,15.42,6622.0,115.0,903.0,135.0,1335.0,32.0
AUROPHARMA.NS,2025-06-01,406.0,14.08,6265.0,98.0,824.0,107.0,1207.0,32.0
BAJAJ-AUTO.NS,2022-06-01,68.0,40.2,6719.0,4.0,1163.0,320.0,1534.0,24.0
BAJAJ-AUTO.NS,2022-09-01,67.0,59.42,8453.0,11.0,1719.0,532.0,2203.0,22.0
BAJAJ-AUTO.NS,2022-12-01,75.0,52.05,7561.0,8.0,1473.0,271.0,1945.0,24.0
BAJAJ-AUTO.NS,2023-03-01,76.0,60.25,7272.0,16.0,1705.0,595.0,2160.0,21.0
BAJAJ-AUTO.NS,2023-06-01,87.0,58.11,8380.0,12.0,1644.0,351.0,2184.0,25.0
BAJAJ-AUTO.NS,2023-09-01,92.0,71.39,8708.0,7.0,2020.0,552.0,2584.0,22.0
BAJAJ-AUTO.NS,2023-12-01,93.0,71.78,9750.0,12.0,2033.0,356.0,2666.0,24.0
BAJAJ-AUTO.NS,2024-03-01,93.0,72.05,9271.0,30.0,2011.0,444.0,2606.0,23.0
BAJAJ-AUTO.NS,2024-06-01,95.0,69.55,9562.0,47.0,1942.0,335.0,2564.0,24.0
BAJAJ-AUTO.NS,2024-09-01,98.0,49.61,11174.0,75.0,1385.0,399.0,2299.0,40.0
BAJAJ-AUTO.NS,2024-12-01,102.0,78.62,10418.0,120.0,2196.0,348.0,2876.0,24.0
BAJAJ-AUTO.NS,2025-03-01,119.0,64.52,10289.0,147.0,1802.0,392.0,2484.0,27.0
BAJAJ-AUTO.NS,2025-06-01,118.0,79.15,10340.0,224.0,2210.0,509.0,2961.0,25.0
BAJAJFINSV.NS,2022-06-01,157.0,8.23,9573.0,2564.0,2578.0,0.0,3594.0,28.0
BAJAJFINSV.NS,2022-09-01,168.0,9.77,13416.0,2961.0,2997.0,0.0,4258.0,30.0
BAJAJFINSV.NS,2022-12-01,172.0,11.19,13924.0,3241.0,3300.0,0.0,4419.0,25.0
BAJAJFINSV.NS,2023-03-01,181.0,11.11,15470.0,3436.0,3335.0,2.0,4540.0,27.0
BAJAJFINSV.NS,2023-06-01,202.0,12.2,13935.0,4020.0,3709.0,3.0,5125.0,28.0
BAJAJFINSV.NS,2023-09-01,209.0,12.09,16073.0,4449.0,3756.0,0.0,5292.0,29.0
BAJAJFINSV.NS,2023-12-01,232.0,13.52,18601.0,4777.0,4045.0,2.0,5431.0,26.0
BAJAJFINSV.NS,2024-03-01,257.0,13.28,21108.0,5154.0,4085.0,4.0,5527.0,26.0
BAJAJFINSV.NS,2024-06-01,267.0,13.39,19655.0,5592.0,4209.0,3.0,5968.0,29.0
BAJAJFINSV.NS,2024-09-01,275.0,13.07,21420.0,6046.0,4180.0,3.0,5966.0,30.0
BAJAJFINSV.NS,2024-12-01,288.0,13.97,19669.0,6276.0,4412.0,3.0,5812.0,24.0
BAJAJFINSV.NS,2025-03-01,339.0,15.14,23868.0,6396.0,4756.0,10.0,6002.0,21.0
BAJAJFINSV.NS,2025-06-01,317.0,17.46,21124.0,6807.0,5329.0,13.0,7204.0,26.0
BAJFINANCE.NS,2022-06-01,111.0,4.29,3026.0,2645.0,2596.0,2.0,3503.0,26.0
BAJFINANCE.NS,2022-09-01,121.0,4.59,3129.0,2972.0,2781.0,4.0,3752.0,26.0
BAJFINANCE.NS,2022-12-01,119.0,4.91,3308.0,3351.0,2973.0,2.0,4012.0,26.0
BAJFINANCE.NS,2023-03-01,134.0,5.22,3382.0,3592.0,3158.0,5.0,4261.0,26.0
BAJFINANCE.NS,2023-06-01,156.0,5.67,3693.0,4103.0,3437.0,5.0,4551.0,24.0
BAJFINANCE.NS,2023-09-01,159.0,5.86,3931.0,4537.0,3551.0,2.0,4758.0,25.0
BAJFINANCE.NS,2023-12-01,176.0,5.89,4229.0,4868.0,3639.0,5.0,4896.0,26.0
BAJFINANCE.NS,2024-03-01,193.0,6.18,4420.0,5217.0,3825.0,9.0,5105.0,25.0
BAJFINANCE.NS,2024-06-01,200.0,6.32,4956.0,5684.0,3912.0,5.0,5265.0,26.0
BAJFINANCE.NS,2024-09-01,210.0,6.46,5338.0,6149.0,4014.0,8.0,5401.0,26.0
BAJFINANCE.NS,2024-12-01,219.0,6.86,5691.0,6386.0,4308.0,26.0,5765.0,25.0
BAJFINANCE.NS,2025-03-01,252.0,7.21,6026.0,6552.0,4546.0,21.0,5647.0,20.0
BAJFINANCE.NS,2025-06-01,251.0,7.56,5992.0,6918.0,4765.0,5.0,6368.0,25.0
BALKRISIND.NS,2022-06-01,129.0,15.88,2175.0,3.0,307.0,106.0,417.0,26.0
BALKRISIND.NS,2022-09-01,137.0,19.77,2231.0,5.0,382.0,227.0,511.0,25.0
BALKRISIND.NS,2022-12-01,149.0,5.61,1896.0,14.0,108.0,45.0,151.0,28.0
BALKRISIND.NS,2023-03-01,156.0,13.44,1837.0,26.0,260.0,57.0,355.0,27.0
BALKRISIND.NS,2023-06-01,155.0,17.17,1658.0,22.0,332.0,106.0,430.0,23.0
BALKRISIND.NS,2023-09-01,160.0,17.97,1720.0,24.0,347.0,107.0,456.0,24.0
BALKRISIND.NS,2023-12-01,161.0,15.8,1734.0,36.0,305.0,66.0,409.0,25.0
BALKRISIND.NS,2024-03-01,174.0,25.18,2001.0,31.0,487.0,171.0,647.0,25.0
BALKRISIND.NS,2024-06-01,163.0,25.35,2051.0,22.0,490.0,162.0,640.0,23.0
BALKRISIND.NS,2024-09-01,166.0,17.95,1840.0,41.0,347.0,90.0,463.0,25.0
BALKRISIND.NS,2024-12-01,173.0,23.25,1960.0,16.0,449.0,187.0,600.0,25.0
BALKRISIND.NS,2025-03-01,178.0,19.06,2139.0,50.0,369.0,99.0,485.0,24.0
BALKRISIND.NS,2025-06-01,188.0,14.91,2254.0,31.0,288.0,107.0,394.0,27.0
BATAINDIA.NS,2022-06-01,69.0,9.29,698.0,25.0,119.0,9.0,160.0,25.0
BATAINDIA.NS,2022-09-01,74.0,4.27,669.0,27.0,55.0,12.0,72.0,24.0
BATAINDIA.NS,2022-12-01,75.0,6.47,694.0,29.0,83.0,8.0,110.0,24.0
BATAINDIA.NS,2023-03-01,76.0,5.11,597.0,27.0,66.0,10.0,88.0,26.0
BATAINDIA.NS,2023-06-01,81.0,8.32,719.0,28.0,107.0,13.0,144.0,26.0
BATAINDIA.NS,2023-09-01,82.0,2.64,637.0,28.0,34.0,-25.0,46.0,26.0
BATAINDIA.NS,2023-12-01,86.0,4.51,721.0,29.0,58.0,11.0,78.0,26.0
BATAINDIA.NS,2024-03-01,90.0,4.95,616.0,31.0,64.0,22.0,83.0,23.0
BATAINDIA.NS,2024-06-01,87.0,13.54,760.0,31.0,174.0,151.0,217.0,20.0
BATAINDIA.NS,2024-09-01,90.0,4.04,663.0,32.0,52.0,17.0,70.0,26.0
BATAINDIA.NS,2024-12-01,90.0,4.57,719.0,31.0,59.0,-1.0,77.0,24.0
BATAINDIA.NS,2025-03-01,104.0,3.57,610.0,35.0,46.0,23.0,62.0,26.0
BATAINDIA.NS,2025-06-01,106.0,4.05,743.0,35.0,52.0,12.0,70.0,26.0
BEL.NS,2022-06-01,99.0,0.5,2618.0,1.0,366.0,82.0,504.0,29.0
BEL.NS,2022-09-01,109.0,0.85,3093.0,2.0,624.0,74.0,831.0,26.0
BEL.NS,2022-12-01,106.0,0.84,3290.0,10.0,614.0,59.0,806.0,25.0
BEL.NS,2023-03-01,114.0,1.89,4647.0,2.0,1382.0,66.0,1782.0,23.0
BEL.NS,2023-06-01,109.0,0.74,2860.0,1.0,539.0,140.0,703.0,25.0
BEL.NS,2023-09-01,108.0,1.08,2995.0,2.0,790.0,137.0,1041.0,25.0
BEL.NS,2023-12-01,107.0,1.18,3090.0,1.0,860.0,167.0,1132.0,25.0
BEL.NS,2024-03-01,119.0,2.46,6277.0,4.0,1797.0,225.0,2390.0,25.0
BEL.NS,2024-06-01,108.0,1.08,3295.0,1.0,791.0,204.0,1043.0,25.0
BEL.NS,2024-09-01,111.0,1.49,3205.0,1.0,1093.0,158.0,1445.0,25.0
BEL.NS,2024-12-01,111.0,1.79,4101.0,1.0,1312.0,186.0,1744.0,25.0
BEL.NS,2025-03-01,138.0,2.91,6334.0,6.0,2127.0,195.0,2867.0,26.0
BEL.NS,2025-06-01,121.0,1.33,3201.0,1.0,969.0,163.0,1279.0,25.0
BEML.NS,2022-06-01,16.0,-19.8,725.0,11.0,-82.0,1.0,-82.0,0.0
BEML.NS,2022-09-01,16.0,3.91,763.0,11.0,16.0,1.0,16.0,0.0
BEML.NS,2022-12-01,16.0,15.94,948.0,12.0,66.0,5.0,66.0,0.0
BEML.NS,2023-03-01,16.0,37.91,1101.0,12.0,158.0,19.0,278.0,43.0
BEML.NS,2023-06-01,16.0,-18.03,627.0,10.0,-75.0,1.0,-75.0,0.0
BEML.NS,2023-09-01,16.0,12.45,858.0,11.0,52.0,10.0,42.0,-23.0
BEML.NS,2023-12-01,16.0,11.59,991.0,8.0,48.0,34.0,67.0,28.0
BEML.NS,2024-03-01,17.0,61.73,1143.0,11.0,257.0,5.0,348.0,26.0
BEML.NS,2024-06-01,17.0,-16.94,684.0,9.0,-70.0,1.0,-75.0,-7.0
BEML.NS,2024-09-01,17.0,12.27,787.0,16.0,51.0,15.0,55.0,7.0
BEML.NS,2024-12-01,19.0,5.87,815.0,17.0,24.0,5.0,30.0,17.0
BEML.NS,2025-03-01,19.0,69.12,1230.0,13.0,288.0,4.0,395.0,27.0
BEML.NS,2025-06-01,20.0,-15.41,683.0,10.0,-64.0,9.0,-70.0,-9.0
BERGEPAINT.NS,2022-06-01,63.0,2.17,2355.0,16.0,254.0,17.0,342.0,26.0
BERGEPAINT.NS,2022-09-01,62.0,1.88,2307.0,24.0,220.0,16.0,293.0,25.0
BERGEPAINT.NS,2022-12-01,64.0,1.72,2344.0,30.0,201.0,13.0,269.0,25.0
BERGEPAINT.NS,2023-03-01,74.0,1.59,2097.0,29.0,186.0,15.0,258.0,28.0
BERGEPAINT.NS,2023-06-01,78.0,3.04,2473.0,20.0,355.0,17.0,476.0,25.0
BERGEPAINT.NS,2023-09-01,83.0,2.5,2294.0,21.0,292.0,19.0,389.0,25.0
BERGEPAINT.NS,2023-12-01,83.0,2.57,2402.0,20.0,300.0,20.0,398.0,25.0
BERGEPAINT.NS,2024-03-01,87.0,1.91,2169.0,18.0,223.0,48.0,294.0,24.0
BERGEPAINT.NS,2024-06-01,87.0,3.03,2569.0,15.0,354.0,46.0,466.0,24.0
BERGEPAINT.NS,2024-09-01,89.0,2.31,2340.0,17.0,270.0,30.0,358.0,25.0
BERGEPAINT.NS,2024-12-01,89.0,2.53,2503.0,16.0,296.0,27.0,394.0,25.0
BERGEPAINT.NS,2025-03-01,89.0,2.25,2276.0,15.0,263.0,26.0,350.0,25.0
BERGEPAINT.NS,2025-06-01,94.0,2.7,2672.0,14.0,315.0,3.0,423.0,25.0
BHARATFORG.NS,2022-06-01,181.0,3.53,2426.0,40.0,160.0,30.0,235.0,32.0
BHARATFORG.NS,2022-09-01,188.0,3.13,2645.0,53.0,142.0,44.0,235.0,40.0
BHARATFORG.NS,2022-12-01,186.0,1.77,2914.0,109.0,79.0,37.0,181.0,56.0
BHARATFORG.NS,2023-03-01,181.0,2.91,3191.0,97.0,128.0,17.0,177.0,28.0
BHARATFORG.NS,2023-06-01,206.0,4.8,3282.0,114.0,214.0,67.0,341.0,37.0
BHARATFORG.NS,2023-09-01,211.0,4.88,3153.0,124.0,215.0,51.0,337.0,36.0
BHARATFORG.NS,2023-12-01,224.0,5.68,3169.0,137.0,254.0,58.0,395.0,36.0
BHARATFORG.NS,2024-03-01,207.0,5.07,3521.0,116.0,227.0,45.0,366.0,38.0
BHARATFORG.NS,2024-06-01,218.0,4.36,3365.0,124.0,175.0,-99.0,300.0,42.0
BHARATFORG.NS,2024-09-01,213.0,5.23,3042.0,110.0,243.0,62.0,385.0,37.0
BHARATFORG.NS,2024-12-01,218.0,4.45,2853.0,96.0,213.0,38.0,347.0,39.0
BHARATFORG.NS,2025-03-01,224.0,5.9,3174.0,88.0,283.0,57.0,424.0,33.0
BHARATFORG.NS,2025-06-01,226.0,5.93,3239.0,82.0,284.0,50.0,411.0,31.0
BHEL.NS,2022-06-01,67.0,-0.54,4842.0,98.0,-188.0,84.0,-251.0,-25.0
BHEL.NS,2022-09-01,59.0,0.03,5446.0,123.0,12.0,226.0,-199.0,-106.0
BHEL.NS,2022-12-01,62.0,0.12,5119.0,139.0,42.0,110.0,53.0,20.0
BHEL.NS,2023-03-01,73.0,1.89,7178.0,161.0,658.0,125.0,940.0,30.0
BHEL.NS,2023-06-01,60.0,-0.59,5182.0,168.0,-205.0,130.0,-276.0,-26.0
BHEL.NS,2023-09-01,60.0,-0.18,5279.0,180.0,-63.0,192.0,-202.0,-69.0
BHEL.NS,2023-12-01,61.0,0.17,5287.0,190.0,60.0,118.0,84.0,29.0
BHEL.NS,2024-03-01,68.0,1.41,7532.0,193.0,490.0,170.0,636.0,23.0
BHEL.NS,2024-06-01,59.0,-0.61,5654.0,162.0,-211.0,111.0,-279.0,-24.0
BHEL.NS,2024-09-01,60.0,0.3,6309.0,201.0,106.0,128.0,141.0,25.0
BHEL.NS,2024-12-01,68.0,0.39,6973.0,184.0,135.0,126.0,179.0,25.0
BHEL.NS,2025-03-01,85.0,1.45,8162.0,201.0,504.0,159.0,704.0,28.0
BHEL.NS,2025-06-01,75.0,-1.31,6024.0,181.0,-456.0,185.0,-608.0,-25.0
BIKAJI.NS,2022-06-01,11.0,0.65,388.0,3.0,16.0,5.0,22.0,28.0
BIKAJI.NS,2022-09-01,11.0,1.66,513.0,3.0,41.0,6.0,56.0,27.0
BIKAJI.NS,2022-12-01,13.0,1.63,453.0,3.0,40.0,12.0,52.0,23.0
BIKAJI.NS,2023-03-01,12.0,1.51,400.0,3.0,38.0,5.0,51.0,26.0
BIKAJI.NS,2023-06-01,13.0,1.67,416.0,2.0,41.0,6.0,56.0,26.0
BIKAJI.NS,2023-09-01,16.0,2.45,521.0,3.0,60.0,6.0,75.0,20.0
BIKAJI.NS,2023-12-01,16.0,1.86,549.0,3.0,46.0,6.0,62.0,26.0
BIKAJI.NS,2024-03-01,15.0,4.64,453.0,3.0,116.0,12.0,155.0,25.0
BIKAJI.NS,2024-06-01,18.0,2.33,480.0,3.0,58.0,7.0,78.0,26.0
BIKAJI.NS,2024-09-01,19.0,2.76,614.0,3.0,69.0,8.0,93.0,26.0
BIKAJI.NS,2024-12-01,21.0,1.14,659.0,4.0,28.0,8.0,39.0,28.0
BIKAJI.NS,2025-03-01,25.0,1.78,537.0,5.0,40.0,10.0,55.0,27.0
BIKAJI.NS,2025-06-01,23.0,2.39,556.0,5.0,59.0,10.0,79.0,26.0
BIOCON.NS,2022-06-01,218.0,1.2,1783.0,20.0,167.0,78.0,197.0,15.0
BIOCON.NS,2022-09-01,231.0,0.39,1877.0,30.0,82.0,48.0,229.0,64.0
BIOCON.NS,2022-12-01,301.0,-0.35,2352.0,120.0,-21.0,-193.0,-26.0,-19.0
BIOCON.NS,2023-03-01,364.0,2.61,2817.0,249.0,414.0,152.0,497.0,17.0
BIOCON.NS,2023-06-01,358.0,0.84,2741.0,233.0,149.0,94.0,184.0,19.0
BIOCON.NS,2023-09-01,389.0,1.05,2745.0,248.0,173.0,134.0,214.0,19.0
BIOCON.NS,2023-12-01,414.0,5.5,3051.0,267.0,753.0,587.0,808.0,7.0
BIOCON.NS,2024-03-01,407.0,1.13,3004.0,227.0,223.0,40.0,319.0,30.0
BIOCON.NS,2024-06-01,405.0,5.49,2812.0,236.0,862.0,1166.0,1146.0,25.0
BIOCON.NS,2024-09-01,420.0,-0.13,2905.0,226.0,27.0,58.0,98.0,72.0
BIOCON.NS,2024-12-01,425.0,0.21,3070.0,223.0,81.0,53.0,156.0,48.0
BIOCON.NS,2025-03-01,436.0,2.87,3339.0,212.0,459.0,57.0,487.0,6.0
BIOCON.NS,2025-06-01,455.0,0.23,3193.0,277.0,89.0,80.0,97.0,8.0
BIRLACORPN.NS,2022-06-01,115.0,8.04,1944.0,70.0,62.0,3.0,77.0,20.0
BIRLACORPN.NS,2022-09-01,125.0,-7.33,1906.0,93.0,-56.0,42.0,-82.0,-32.0
BIRLACORPN.NS,2022-12-01,130.0,-6.48,1872.0,87.0,-50.0,8.0,-64.0,-23.0
BIRLACORPN.NS,2023-03-01,140.0,11.03,2188.0,89.0,85.0,67.0,113.0,25.0
BIRLACORPN.NS,2023-06-01,140.0,7.75,2109.0,97.0,60.0,16.0,76.0,22.0
BIRLACORPN.NS,2023-09-01,143.0,7.58,1997.0,95.0,58.0,27.0,77.0,24.0
BIRLACORPN.NS,2023-12-01,145.0,14.17,1932.0,97.0,109.0,16.0,153.0,29.0
BIRLACORPN.NS,2024-03-01,150.0,25.11,2182.0,82.0,193.0,33.0,273.0,29.0
BIRLACORPN.NS,2024-06-01,146.0,4.24,1932.0,86.0,33.0,17.0,44.0,26.0
BIRLACORPN.NS,2024-09-01,145.0,-3.27,1775.0,85.0,-25.0,17.0,-36.0,-29.0
BIRLACORPN.NS,2024-12-01,139.0,4.05,2009.0,83.0,31.0,15.0,41.0,25.0
BIRLACORPN.NS,2025-03-01,142.0,33.32,2281.0,73.0,257.0,10.0,328.0,22.0
BIRLACORPN.NS,2025-06-01,131.0,15.53,2107.0,71.0,120.0,32.0,177.0,33.0
BLUEDART.NS,2022-06-01,97.0,50.06,1026.0,18.0,119.0,7.0,159.0,25.0
BLUEDART.NS,2022-09-01,101.0,39.46,1082.0,18.0,94.0,8.0,131.0,29.0
BLUEDART.NS,2022-12-01,100.0,37.37,1109.0,16.0,89.0,9.0,121.0,27.0
BLUEDART.NS,2023-03-01,96.0,29.27,1017.0,15.0,69.0,9.0,97.0,28.0
BLUEDART.NS,2023-06-01,99.0,25.83,1047.0,19.0,61.0,10.0,82.0,26.0
BLUEDART.NS,2023-09-01,111.0,30.79,1102.0,20.0,73.0,5.0,98.0,25.0
BLUEDART.NS,2023-12-01,111.0,37.46,1170.0,20.0,89.0,24.0,108.0,17.0
BLUEDART.NS,2024-03-01,113.0,32.78,1097.0,19.0,78.0,11.0,105.0,26.0
BLUEDART.NS,2024-06-01,118.0,22.51,1141.0,21.0,53.0,9.0,72.0,26.0
BLUEDART.NS,2024-09-01,121.0,26.48,1230.0,21.0,63.0,9.0,85.0,26.0
BLUEDART.NS,2024-12-01,121.0,34.14,1272.0,21.0,81.0,12.0,109.0,26.0
BLUEDART.NS,2025-03-01,124.0,23.24,1204.0,20.0,55.0,12.0,81.0,32.0
BLUEDART.NS,2025-06-01,121.0,20.58,1246.0,19.0,49.0,10.0,66.0,26.0
BLUESTARCO.NS,2022-06-01,22.0,3.86,1854.0,11.0,74.0,11.0,101.0,26.0
BLUESTARCO.NS,2022-09-01,24.0,2.21,1497.0,12.0,43.0,9.0,58.0,26.0
BLUESTARCO.NS,2022-12-01,16.0,3.03,1690.0,14.0,58.0,5.0,80.0,27.0
BLUESTARCO.NS,2023-03-01,23.0,11.7,2445.0,18.0,225.0,179.0,317.0,29.0
BLUESTARCO.NS,2023-06-01,23.0,4.33,2081.0,18.0,83.0,9.0,114.0,27.0
BLUESTARCO.NS,2023-09-01,23.0,3.44,1768.0,18.0,71.0,13.0,95.0,26.0
BLUESTARCO.NS,2023-12-01,23.0,4.88,2086.0,10.0,100.0,13.0,134.0,25.0
BLUESTARCO.NS,2024-03-01,28.0,7.81,3086.0,12.0,160.0,13.0,214.0,25.0
BLUESTARCO.NS,2024-06-01,28.0,8.21,2628.0,8.0,169.0,24.0,226.0,25.0
BLUESTARCO.NS,2024-09-01,30.0,4.68,2127.0,6.0,96.0,19.0,131.0,27.0
BLUESTARCO.NS,2024-12-01,35.0,6.45,2599.0,16.0,132.0,21.0,179.0,26.0
BLUESTARCO.NS,2025-03-01,35.0,9.42,3740.0,19.0,194.0,24.0,249.0,22.0
BLUESTARCO.NS,2025-06-01,41.0,5.88,2784.0,10.0,121.0,16.0,163.0,26.0
BOSCHLTD.NS,2022-06-01,65.0,113.28,3095.0,4.0,334.0,57.0,438.0,24.0
BOSCHLTD.NS,2022-09-01,92.0,126.67,3230.0,2.0,374.0,150.0,487.0,24.0
BOSCHLTD.NS,2022-12-01,108.0,108.4,3256.0,2.0,320.0,131.0,425.0,25.0
BOSCHLTD.NS,2023-03-01,121.0,134.98,3541.0,5.0,398.0,136.0,533.0,25.0
BOSCHLTD.NS,2023-06-01,92.0,138.78,3690.0,31.0,409.0,187.0,532.0,23.0
BOSCHLTD.NS,2023-09-01,101.0,338.99,3639.0,12.0,1000.0,939.0,1317.0,24.0
BOSCHLTD.NS,2023-12-01,117.0,175.7,3627.0,4.0,518.0,214.0,671.0,23.0
BOSCHLTD.NS,2024-03-01,119.0,191.23,3676.0,4.0,564.0,226.0,661.0,15.0
BOSCHLTD.NS,2024-06-01,86.0,158.1,3797.0,3.0,466.0,179.0,611.0,24.0
BOSCHLTD.NS,2024-09-01,90.0,181.97,3834.0,2.0,537.0,257.0,726.0,26.0
BOSCHLTD.NS,2024-12-01,101.0,155.53,3883.0,6.0,459.0,142.0,618.0,26.0
BOSCHLTD.NS,2025-03-01,99.0,187.67,4264.0,6.0,554.0,237.0,778.0,29.0
BOSCHLTD.NS,2025-06-01,85.0,378.42,4149.0,4.0,1116.0,844.0,1394.0,20.0
BPCL.NS,2022-06-01,1617.0,-14.17,126906.0,710.0,-6148.0,615.0,-7537.0,-18.0
BPCL.NS,2022-09-01,1561.0,-0.78,113406.0,937.0,-338.0,673.0,-410.0,-17.0
BPCL.NS,2022-12-01,1586.0,4.03,114957.0,1128.0,1747.0,415.0,1913.0,9.0
BPCL.NS,2023-03-01,1605.0,15.84,107031.0,1148.0,6870.0,523.0,8854.0,22.0
BPCL.NS,2023-06-01,1614.0,24.53,97200.0,1071.0,10644.0,1003.0,14103.0,25.0
BPCL.NS,2023-09-01,1605.0,19.0,90104.0,1190.0,8244.0,911.0,11056.0,25.0
BPCL.NS,2023-12-01,1830.0,7.33,109300.0,920.0,3181.0,919.0,4367.0,27.0
BPCL.NS,2024-03-01,1722.0,11.04,107600.0,967.0,4790.0,403.0,6669.0,28.0
BPCL.NS,2024-06-01,1686.0,6.55,107468.0,889.0,2842.0,807.0,3859.0,26.0
BPCL.NS,2024-09-01,1779.0,5.29,98268.0,923.0,2297.0,1278.0,3094.0,26.0
BPCL.NS,2024-12-01,1810.0,8.77,105710.0,861.0,3806.0,548.0,5333.0,29.0
BPCL.NS,2025-03-01,1982.0,10.12,103494.0,919.0,4392.0,1061.0,5897.0,26.0
BPCL.NS,2025-06-01,1889.0,15.76,102874.0,758.0,6839.0,1840.0,8872.0,23.0
BRIGADE.NS,2022-06-01,75.0,3.81,670.0,106.0,65.0,32.0,83.0,22.0
BRIGADE.NS,2022-09-01,78.0,3.36,663.0,110.0,52.0,51.0,80.0,35.0
BRIGADE.NS,2022-12-01,78.0,2.47,612.0,118.0,43.0,38.0,50.0,14.0
BRIGADE.NS,2023-03-01,83.0,3.0,641.0,100.0,63.0,47.0,65.0,3.0
BRIGADE.NS,2023-06-01,68.0,1.67,479.0,108.0,22.0,31.0,30.0,27.0
BRIGADE.NS,2023-09-01,76.0,5.78,1042.0,110.0,112.0,41.0,180.0,38.0
BRIGADE.NS,2023-12-01,82.0,3.18,912.0,135.0,56.0,34.0,79.0,30.0
BRIGADE.NS,2024-03-01,76.0,8.92,1270.0,138.0,211.0,60.0,279.0,24.0
BRIGADE.NS,2024-06-01,68.0,3.62,785.0,152.0,81.0,36.0,108.0,26.0
BRIGADE.NS,2024-09-01,69.0,4.87,780.0,123.0,115.0,66.0,166.0,31.0
BRIGADE.NS,2024-12-01,76.0,9.67,1050.0,114.0,236.0,66.0,289.0,18.0
BRIGADE.NS,2025-03-01,76.0,10.1,1044.0,107.0,249.0,72.0,306.0,18.0
BRIGADE.NS,2025-06-01,76.0,6.13,958.0,106.0,158.0,52.0,194.0,18.0
BRITANNIA.NS,2022-06-01,51.0,14.01,3200.0,42.0,336.0,56.0,463.0,28.0
BRITANNIA.NS,2022-09-01,52.0,20.48,3668.0,54.0,491.0,53.0,659.0,26.0
BRITANNIA.NS,2022-12-01,58.0,38.71,3379.0,38.0,932.0,428.0,1149.0,19.0
BRITANNIA.NS,2023-03-01,65.0,23.19,3222.0,35.0,558.0,60.0,761.0,27.0
BRITANNIA.NS,2023-06-01,71.0,19.0,3322.0,53.0,455.0,57.0,622.0,27.0
BRITANNIA.NS,2023-09-01,72.0,24.39,3562.0,53.0,586.0,52.0,799.0,27.0
BRITANNIA.NS,2023-12-01,78.0,23.1,3437.0,31.0,556.0,48.0,758.0,27.0
BRITANNIA.NS,2024-03-01,80.0,22.35,3286.0,26.0,537.0,57.0,735.0,27.0
BRITANNIA.NS,2024-06-01,74.0,20.99,3497.0,29.0,505.0,31.0,681.0,26.0
BRITANNIA.NS,2024-09-01,76.0,22.06,3888.0,35.0,532.0,46.0,715.0,26.0
BRITANNIA.NS,2024-12-01,82.0,24.15,3750.0,45.0,582.0,62.0,778.0,25.0
